Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Capital Gains;Daily Return
2020-09-01 00:00:00+01:00;102,10;102,10;102,04;102,06;75459;0,00;0,00;0,00;-0,01%
2020-09-02 00:00:00+01:00;102,10;102,10;102,04;102,06;52289;0,00;0,00;0,00;0,00%
2020-09-03 00:00:00+01:00;102,04;102,08;102,04;102,06;339975;0,00;0,00;0,00;0,00%
2020-09-04 00:00:00+01:00;102,04;102,19;102,04;102,06;125371;0,00;0,00;0,00;0,00%
2020-09-07 00:00:00+01:00;102,04;102,08;102,04;102,06;527;0,00;0,00;0,00;0,00%
2020-09-08 00:00:00+01:00;102,10;102,13;102,03;102,07;68328;0,00;0,00;0,00;0,01%
2020-09-09 00:00:00+01:00;102,10;102,35;102,00;102,08;265540;0,00;0,00;0,00;0,01%
2020-09-10 00:00:00+01:00;102,10;102,12;102,00;102,07;52222;0,00;0,00;0,00;-0,01%
2020-09-11 00:00:00+01:00;102,04;102,30;102,00;102,07;236737;0,00;0,00;0,00;0,00%
2020-09-14 00:00:00+01:00;102,04;102,12;102,00;102,07;21996;0,00;0,00;0,00;0,00%
2020-09-15 00:00:00+01:00;102,04;102,12;102,03;102,06;31299;0,00;0,00;0,00;-0,01%
2020-09-16 00:00:00+01:00;102,04;102,10;102,04;102,06;249130;0,00;0,00;0,00;0,00%
2020-09-17 00:00:00+01:00;102,04;102,12;101,86;102,07;31384;0,00;0,00;0,00;0,01%
2020-09-18 00:00:00+01:00;102,04;102,13;102,01;102,07;42557;0,00;0,00;0,00;0,00%
2020-09-21 00:00:00+01:00;102,06;102,18;102,06;102,07;44441;0,00;0,00;0,00;0,00%
2020-09-22 00:00:00+01:00;102,04;102,08;102,01;102,07;253387;0,00;0,00;0,00;0,00%
2020-09-23 00:00:00+01:00;102,10;102,10;102,04;102,07;39932;0,00;0,00;0,00;0,00%
2020-09-24 00:00:00+01:00;102,04;102,13;102,04;102,07;18384;0,00;0,00;0,00;0,00%
2020-09-25 00:00:00+01:00;102,10;102,12;102,01;102,07;40335;0,00;0,00;0,00;0,00%
2020-09-28 00:00:00+01:00;102,08;102,14;102,06;102,07;105853;0,00;0,00;0,00;0,00%
2020-09-29 00:00:00+01:00;102,06;102,15;102,06;102,07;40545;0,00;0,00;0,00;0,00%
2020-09-30 00:00:00+01:00;102,04;102,10;102,04;102,06;26081;0,00;0,00;0,00;-0,01%
2020-10-01 00:00:00+01:00;102,04;102,10;102,04;102,10;22890;0,00;0,00;0,00;0,04%
2020-10-02 00:00:00+01:00;102,04;102,31;102,04;102,07;76684;0,00;0,00;0,00;-0,03%
2020-10-05 00:00:00+01:00;102,10;102,12;102,04;102,06;26520;0,00;0,00;0,00;-0,01%
2020-10-06 00:00:00+01:00;102,04;102,25;102,04;102,08;210335;0,00;0,00;0,00;0,02%
2020-10-07 00:00:00+01:00;102,10;102,10;102,01;102,08;151255;0,00;0,00;0,00;0,00%
2020-10-08 00:00:00+01:00;102,08;102,13;102,06;102,07;14346;0,00;0,00;0,00;-0,01%
2020-10-09 00:00:00+01:00;102,10;102,12;102,01;102,07;48987;0,00;0,00;0,00;0,00%
2020-10-12 00:00:00+01:00;102,06;102,08;102,06;102,07;40097;0,00;0,00;0,00;0,00%
2020-10-13 00:00:00+01:00;102,06;102,08;102,00;102,08;35287;0,00;0,00;0,00;0,01%
2020-10-14 00:00:00+01:00;102,10;102,10;102,04;102,07;103885;0,00;0,00;0,00;-0,01%
2020-10-15 00:00:00+01:00;102,04;102,14;102,04;102,07;43812;0,00;0,00;0,00;0,00%
2020-10-16 00:00:00+01:00;102,10;102,10;102,01;102,07;49261;0,00;0,00;0,00;0,00%
2020-10-19 00:00:00+01:00;102,10;102,10;102,04;102,06;18828;0,00;0,00;0,00;-0,01%
2020-10-20 00:00:00+01:00;102,04;102,10;102,04;102,07;9860;0,00;0,00;0,00;0,01%
2020-10-21 00:00:00+01:00;102,10;102,13;102,04;102,07;63685;0,00;0,00;0,00;0,00%
2020-10-22 00:00:00+01:00;102,08;102,13;102,02;102,07;48683;0,00;0,00;0,00;0,00%
2020-10-23 00:00:00+01:00;102,04;102,25;102,01;102,08;63452;0,00;0,00;0,00;0,01%
2020-10-26 00:00:00+00:00;102,10;102,25;102,01;102,08;35285;0,00;0,00;0,00;0,00%
2020-10-27 00:00:00+00:00;102,10;102,10;102,02;102,08;60793;0,00;0,00;0,00;0,00%
2020-10-28 00:00:00+00:00;102,06;102,12;102,06;102,09;106456;0,00;0,00;0,00;0,01%
2020-10-29 00:00:00+00:00;102,06;102,12;102,02;102,07;127929;0,00;0,00;0,00;-0,02%
2020-10-30 00:00:00+00:00;102,04;102,08;102,04;102,07;61421;0,00;0,00;0,00;0,00%
2020-11-02 00:00:00+00:00;102,04;102,12;102,04;102,07;21808;0,00;0,00;0,00;0,00%
2020-11-03 00:00:00+00:00;102,04;102,10;102,04;102,07;40125;0,00;0,00;0,00;0,00%
2020-11-04 00:00:00+00:00;102,04;102,10;102,04;102,04;212543;0,00;0,00;0,00;-0,03%
2020-11-05 00:00:00+00:00;102,06;102,14;102,04;102,07;61677;0,00;0,00;0,00;0,03%
2020-11-06 00:00:00+00:00;102,10;102,14;102,02;102,10;41655;0,00;0,00;0,00;0,03%
2020-11-09 00:00:00+00:00;102,06;102,12;102,04;102,04;61418;0,00;0,00;0,00;-0,06%
2020-11-10 00:00:00+00:00;102,12;102,49;102,04;102,06;130800;0,00;0,00;0,00;0,02%
2020-11-11 00:00:00+00:00;102,10;102,12;102,00;102,08;46992;0,00;0,00;0,00;0,02%
2020-11-12 00:00:00+00:00;102,12;102,14;102,02;102,10;29461;0,00;0,00;0,00;0,02%
2020-11-13 00:00:00+00:00;102,04;102,14;102,04;102,06;10431;0,00;0,00;0,00;-0,04%
